time,"[PCM] A/C Pressure (kPa)","[PCM] Actual Electronic Throttle Control (°)","[PCM] Actual Turbine Shaft Speed (rpm)","[PCM] ATF Temperature (℃)","[PCM] Commanded Gear ()","[PCM] Commanded Gear Ratio ()","[PCM] Currently Detected Engine Misfire ()","[PCM] Cylinder 1 Acceleration Value ()","[PCM] Cylinder 2 Acceleration Value ()","[PCM] Cylinder 3 Acceleration Value ()","[PCM] Cylinder 4 Acceleration Value ()","[PCM] Cylinder 5 Acceleration Value ()","[PCM] Cylinder 6 Acceleration Value ()","[PCM] Cylinder head temperature (℃)","[PCM] Desired Electronic Throttle Control (°)","[PCM] Fuel level (%)","[PCM] Knock Sensor 1 ()","[PCM] Knock Sensor 2 ()","[PCM] Measured Gear Ratio ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Altitude (GPS) (m)","Ambient air temperature (℃)","Average fuel consumption (total) (L/100km)","Average fuel consumption (Week) (L/100km)","Average speed (km/h)","Average speed (GPS) (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel rate (L/h)","Catalyst temperature Bank 1 Sensor 1 (℃)","Catalyst temperature Bank 2 Sensor 1 (℃)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Fuel used (L)","Fuel used (Today) (L)","Fuel used (total) (L)","Fuel used (Week) (L)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Oxygen sensor 5 Wide Range Current (mA) (mA)","Oxygen sensor 5 Wide Range Equivalence ratio ()","Power from MAF (hp)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
17:05:34.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:34.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:35.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:36.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:37.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:38.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:39.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:40.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:41.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:42.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
17:05:42.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3750713,39.2157774,
